"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua y Barbuda","ATG","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57900047302246","10.7290000915527","10.8739995956421","9.7189998626709","8.4689998626709","8.50599956512451","8.36200046539307","7.67600011825562","6.87200021743774","6.28299999237061","6.74200010299683","6.36800003051758","5.92899990081787","5.39499998092651","5.03200006484985","4.78200006484985","4.3769998550415","4.23400020599365","5.56099987030029","5.21099996566772","5.08099985122681","5.22399997711182","5.66200017929077","6.0770001411438","6.05399990081787","5.71000003814697","5.59100008010864","5.2979998588562","5.26800012588501",
"Austria","AUT","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42000007629395","3.58999991416931","4.25","3.53500008583069","4.34700012207031","5.2810001373291","5.14900016784668","5.52299976348877","4.69799995422363","4.68699979782104","4.00699996948242","4.84899997711182","4.77899980545044","5.83400011062622","5.62799978256226","5.24300003051758","4.85799980163574","4.12799978256226","5.30100011825562","4.82000017166138","4.56400012969971","4.86499977111816","5.33500003814697","5.61999988555908","5.72300004959106","6.01399993896484","5.49900007247925","4.84800004959106","4.67399978637695",
"Azerbaiyán","AZE","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.899999976158142","1.79999995231628","4.5","6.30000019073486","7.19999980926514","8.10000038146973","9.10000038146973","10","10.8999996185303","11.8000001907349","10.8999996185303","10","9.25","8","7.30000019073486","6.61999988555908","6.53999996185303","6.05000019073486","5.73999977111816","5.63000011444092","5.42000007629395","5.19000005722046","4.96999979019165","4.90999984741211","4.96000003814697","5","5","4.90000009536743","5.50899982452393",
"Burundi","BDI","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74399995803833","1.77799999713898","1.84700000286102","1.85899996757507","1.86099994182587","1.87100005149841","1.86099994182587","1.85699999332428","1.89199995994568","1.87600004673004","1.87300002574921","1.91199994087219","1.91499996185303","1.87800002098083","1.83200001716614","1.73800003528595","1.65900003910065","1.63399994373322","1.76400005817413","1.75999999046326","1.7150000333786","1.67799997329712","1.64400005340576","1.57200002670288","1.55200004577637","1.52799999713898","1.48699998855591","1.44799995422363","1.42700004577637",
"Bélgica","BEL","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98600006103516","6.7020001411438","8.07699966430664","9.64700031280518","9.33899974822998","9.48299980163574","8.95600032806396","9.32299995422363","8.64900016784668","6.58599996566772","6.17700004577637","6.90899991989136","7.67999982833862","7.36299991607666","8.4399995803833","8.24600028991699","7.45800018310547","6.97599983215332","7.90799999237061","8.29199981689453","7.1399998664856","7.54199981689453","8.42500019073486","8.52299976348877","8.48200035095215","7.82999992370605","7.08599996566772","5.94799995422363","5.58900022506714",
"Benin","BEN","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48099994659424","1.50999999046326","1.46000003814697","1.36500000953674","1.26699995994568","1.17700004577637","1.07799994945526","0.987999975681305","0.919000029563904","0.829999983310699","0.750999987125397","0.689999997615814","0.734000027179718","0.764999985694885","0.791000008583069","0.796000003814697","0.804000020027161","0.833999991416931","0.967000007629395","1.03999996185303","2.64599990844727","2.66000008583069","2.67700004577637","2.62100005149841","2.58200001716614","2.53699994087219","2.45900011062622","2.38599991798401","2.23200011253357",
"Burkina Faso","BFA","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48399996757507","2.51300001144409","2.56900000572205","2.57999992370605","2.54699993133545","2.51999998092651","2.4779999256134","2.44000005722046","2.5239999294281","2.5699999332428","2.62599992752075","2.71700000762939","2.77999997138977","3.37299990653992","4","3.63499999046326","3.29999995231628","3.60599994659424","4.24399995803833","4.71700000762939","5.14300012588501","5.60099983215332","6.08699989318848","6.47900009155273","6.41800022125244","6.3439998626709","6.21600008010864","6.0939998626709","6.26399993896484",
"Bangladesh","BGD","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20000004768372","2.26699995994568","2.35999989509583","2.41199994087219","2.45799994468689","2.50999999046326","2.68099999427795","2.86299991607666","3.08500003814697","3.26999998092651","3.58599996566772","3.96399998664856","4.32000017166138","4.29300022125244","4.25","3.59100008010864","3.88800001144409","4.26700019836426","5","3.37899994850159","3.70499992370605","4.05499982833862","4.42600011825562","4.39499998092651","4.37799978256226","4.34999990463257","4.37200021743774","4.2810001373291","4.19000005722046",
"Bulgaria","BGR","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3909997940063","13.4790000915527","13.6520004272461","13.6850004196167","13.6940002441406","13.7209997177124","13.6999998092651","12.1999998092651","14.1000003814697","16.2180004119873","19.9209995269775","18.1089992523193","13.7329998016357","12.0369997024536","10.0830001831055","8.95100021362305","6.87799978256226","5.60900020599365","6.81699991226196","10.2790002822876","11.2600002288818","12.2700004577637","12.9409999847412","11.423999786377","9.14299964904785","7.57499980926514","6.16400003433228","5.21099996566772","4.34000015258789",
"Bahrein","BHR","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05099999904633","1.01600003242493","1.45200002193451","1.33500003814697","1.42700004577637","1.38399994373322","1.24699997901917","1.27900004386902","1.67499995231628","1.46599996089935","1.47800004482269","1.2039999961853","1.22800004482269","1.29799997806549","0.998000025749207","0.824999988079071","0.640999972820282","0.609000027179718","1.08000004291534","1.12999999523163","1.27400004863739","1.20000004768372","1.32299995422363","1.16999995708466","1.12999999523163","0.919000029563904","0.700999975204468","0.649999976158142","0.71399998664856",
"Bahamas","BHS","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1700000762939","14.8100004196167","12.7200002670288","13.8299999237061","10.8299999237061","11.460000038147","9.76000022888184","7.65000009536743","7.44999980926514","6.96199989318848","6.86999988555908","9.05000019073486","10.8400001525879","10.1999998092651","10.1999998092651","7.53999996185303","7.88000011444092","8.18000030517578","14.25","14.8360004425049","14.5200004577637","14.0200004577637","16.1800003051758","13.8000001907349","12","12.6999998092651","9.80000019073486","10","10.3599996566772",
"Bosnia y Herzegovina","BIH","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5499992370605","18.4130001068115","19.3799991607666","20.2399997711182","21.0960006713867","21.9890003204346","22.8479995727539","23.738000869751","24.7600002288818","25.6550006866455","26.6019992828369","27.7040004730225","28.7099990844727","29.5939998626709","30.44700050354","31.1100006103516","28.9839992523193","23.4050006866455","24.068000793457","27.3120002746582","27.5820007324219","28.0100002288818","27.4500007629395","27.5170001983643","27.6940002441406","25.4080009460449","20.5270004272461","18.3999996185303","18.4249992370605",
"Belarús","BLR","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.600000023841858","3.09999990463257","8.5","12.8000001907349","17.7000007629395","24.3999996185303","17.1000003814697","14","12.8000001907349","12.0010004043579","11.2550001144409","10.6180000305176","9.92700004577637","9.18599987030029","8.46000003814697","7.68900012969971","6.98199987411499","6.39099979400635","6.09999990463257","6.12599992752075","6.09800004959106","6.07800006866455","6.06300020217896","5.98099994659424","5.91400003433228","5.84000015258789","5.65000009536743","4.76000022888184","4.59499979019165",
"Belice","BLZ","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58500003814697","9.65100002288818","9.77999973297119","11.1000003814697","12.4799995422363","13.8199996948242","12.6800003051758","14.3100004196167","12.8400001525879","10.8599996566772","9.06999969482422","10.039999961853","10.3859996795654","10.6590003967285","10.9099998474121","9.39000034332275","8.51000022888184","8.18000030517578","8.45899963378906","8.47999954223633","8.42599964141846","8.38500022888184","8.34899997711182","8.24400043487549","7.57800006866455","7","6.59499979019165","6.51200008392334","6.41300010681152",
"Bermudas","BMU","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73499989509583","2.77500009536743","2.85700011253357","2.87100005149841","2.875","2.88599991798401","2.87400007247925","2.86999988555908","2.91100001335144","2.89299988746643","2.89000010490417","2.93499994277954","2.93899989128113","2.89599990844727","2.84100008010864","2.72900009155273","2.63499999046326","2.6029999256134","2.86299991607666","2.55200004577637","2.21900010108948","2.04800009727478","2.39400005340576","2.00699996948242","3.06599998474121","3.52500009536743","3.67000007629395","3.53399991989136","3.49799990653992",
"Brasil","BRA","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.37200021743774","6.42000007629395","6.03000020980835","6.22900009155273","6.4210000038147","7.25299978256226","8.15799999237061","9.42300033569336","10.2080001831055","9.89500045776367","9.60999965667725","9.37100028991699","9.99100017547607","9.10499954223633","9.56799983978271","8.63899993896484","8.32699966430664","7.34299993515015","8.52200031280518","7.73600006103516","6.91699981689453","7.18599987030029","6.97599983215332","6.66099977493286","8.42700004577637","11.6000003814697","12.8219995498657","12.3339996337891","12.0830001831055",
"Barbados","BRB","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.003999710083","22.9400005340576","24.5400009155273","22.9799995422363","19.6599998474121","14.710000038147","14.6099996566772","12.3999996185303","10.6099996566772","9.35000038146973","9.85000038146973","10.3199996948242","11","9.56999969482422","9.07999992370605","8.72999954223633","7.40999984741211","8.11999988555908","10.0200004577637","10.6899995803833","11.1899995803833","11.5900001525879","11.5500001907349","12.1700000762939","11.3500003814697","9.72000026702881","9.76099967956543","9.38500022888184","10.331000328064",
"Brunei Darussalam","BRN","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","4.98199987411499","5.39699983596802","5.61199998855591","5.7039999961853","5.6710000038147","5.6269998550415","5.71700000762939","5.80999994277954","5.65299987792969","5.7519998550415","5.92500019073486","5.98000001907349","5.84000015258789","5.66300010681152","5.39200019836426","5.15100002288818","5.15799999237061","6.42000007629395","6.74300003051758","6.69399976730347","6.90500020980835","7.12599992752075","6.96500015258789","7.91400003433228","8.71100044250488","9.31599998474121","8.86200046539307","9.11699962615967",
"Bhután","BTN","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33700001239777","1.35599994659424","1.39100003242493","1.39800000190735","1.39999997615814","1.40600001811981","1.40100002288818","1.39999997615814","1.39999997615814","1.63699996471405","1.89999997615814","1.86199998855591","1.79999995231628","2.49000000953674","3.09999990463257","3.13000011444092","3.70000004768372","3.66300010681152","3.96000003814697","3.3199999332428","3.23000001907349","2.04999995231628","2.86999988555908","2.63000011444092","2.45000004768372","2.41599988937378","2.35800004005432","2.30299997329712","2.34200000762939",
"Botswana","BWA","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8199996948242","16.0849990844727","18.6219997406006","21.2000007629395","21.378999710083","21.5799999237061","21.2099990844727","20.8600006103516","18.3490009307861","15.8800001144409","18.5400009155273","21.1350002288818","23.7999992370605","21.7660007476807","19.7999992370605","17.7999992370605","16.9720001220703","16.3080005645752","16.1690006256104","17.8600006103516","17.8649997711182","17.8889999389648","17.9209995269775","17.8190002441406","17.7469997406006","17.6590003967285","17.5049991607666","17.3530006408691","18.193000793457",
"República Centroafricana","CAF","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7739999294281","3.8199999332428","3.91199994087219","3.92799997329712","3.93199992179871","3.9449999332428","3.93199992179871","3.92700004577637","3.97300004959106","3.95300006866455","3.95000004768372","4.00099992752075","4.00600004196167","3.95700001716614","3.89599990844727","3.76900005340576","3.66100001335144","3.625","3.86700010299683","3.92700004577637","3.92899990081787","3.94000005722046","3.95600008964539","3.90199995040894","3.86400008201599","3.81900000572205","3.74000000953674","3.66400003433228","3.6800000667572",
"Canadá","CAN","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3159999847412","11.1969995498657","11.3769998550415","10.3950004577637","9.48900032043457","9.61999988555908","9.10099983215332","8.27799987792969","7.58300018310547","6.8289999961853","7.2189998626709","7.66499996185303","7.57399988174438","7.18499994277954","6.75799989700317","6.32000017166138","6.03599977493286","6.13700008392334","8.3439998626709","8.05599975585938","7.51100015640259","7.29199981689453","7.07399988174438","6.91400003433228","6.9060001373291","6.99900007247925","6.34000015258789","5.83099985122681","5.56400012969971",
"Europa Central y del Báltico","CEB","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16268884956068","9.93752483642932","11.2031788441264","11.3189081018047","10.9064393561087","10.1525333851334","9.16375086216557","8.95073396543805","10.3841287838258","12.4345150032483","13.2277700795047","13.7434127489812","12.9582748529541","12.9349664998981","12.0548984974098","10.10532105684","7.8088105283251","6.60450474005618","8.48834462919042","9.89998861849898","9.78935752782462","9.97771221553443","10.0446734627743","8.94980728491925","7.8147811615272","6.48766220352913","5.29333787389122","4.31245210198227","3.87037819158532",
"Suiza","CHE","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77699995040894","2.81100010871887","3.71700000762939","3.87899994850159","3.32699990272522","3.70499992370605","4.2039999961853","3.59699988365173","3.14499998092651","2.66599988937378","2.49000000953674","2.92400002479553","4.11600017547607","4.31599998474121","4.43699979782104","4","3.65199995040894","3.34999990463257","4.11600017547607","4.80700016021729","4.40799999237061","4.4850001335144","4.74700021743774","4.82600021362305","4.80100011825562","4.91800022125244","4.79699993133545","4.71299982070923","4.58099985122681",
"Islas del Canal","CHI","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97399997711182","8.15999984741211","8.43000030517578","8.45499992370605","8.43099975585938","8.375","8.29300022125244","8.18900012969971","8.25699996948242","8.21000003814697","8.15200042724609","8.22500038146973","8.26700019836426","8.1560001373291","8.00100040435791","7.70699977874756","7.43800020217896","7.44000005722046","8.22500038146973","8.39799976348877","8.37800025939941","8.46399974822998","8.52099990844727","8.29199981689453","8.08399963378906","7.85799980163574","7.62200021743774","7.40999984741211","7.48699998855591",
"Chile","CHL","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23000001907349","4.34999990463257","4.48999977111816","5.86999988555908","4.69999980926514","7.41400003433228","7.13600015640259","7.30700016021729","11.1579999923706","10.4910001754761","10.3900003433228","10.1680002212524","9.76500034332275","10.1619997024536","9.34000015258789","9.02400016784668","8.42700004577637","9.28499984741211","11.3129997253418","8.42399978637695","7.3439998626709","6.65899991989136","6.21400022506714","6.66499996185303","6.50799989700317","6.73799991607666","6.95800018310547","7.23299980163574","7.09000015258789",
"China","CHN","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37100005149841","2.37400007247925","2.68700003623962","2.8970000743866","3.00399994850159","3.11800003051758","3.23300004005432","3.24300003051758","3.25200009346008","3.26099991798401","3.80200004577637","4.24300003051758","4.58199977874756","4.49399995803833","4.5149998664856","4.43100023269653","4.34700012207031","4.58699989318848","4.71999979019165","4.52600002288818","4.5479998588562","4.57000017166138","4.59000015258789","4.60900020599365","4.62900018692017","4.53499984741211","4.44099998474121","4.27600002288818","4.32000017166138",
"Côte d'Ivoire","CIV","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63100004196167","6.69999980926514","5.83900022506714","4.93800020217896","4.09999990463257","4.11299991607666","4.10300016403198","4.09999990463257","4.33400011062622","4.5149998664856","4.71500015258789","4.97499990463257","5.19399976730347","5.35799980163574","5.50600004196167","5.57299995422363","5.65399980545044","5.82399988174438","6.38199996948242","6.70499992370605","6.9539999961853","7.22300004959106","4.25400018692017","3.6470000743866","3.10199999809265","2.59899997711182","3.27300000190735","3.21000003814697","3.31699991226196",
"Camerún","CMR","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.77799987792969","7.85200023651123","8","8.02799987792969","8.03699970245361","8.0600004196167","7.91699981689453","7.78700017929077","7.7350001335144","7.58500003814697","7.46000003814697","6.70300006866455","5.92399978637695","5.13800001144409","4.40000009536743","3.69099998474121","3.06299996376038","3.2960000038147","3.76600003242493","4.1100001335144","3.96900010108948","3.83699989318848","3.71099996566772","3.53399991989136","3.50600004196167","3.47199988365173","3.41400003433228","3.35700011253357","3.38000011444092",
"Congo, República Democrática del","COD","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75500011444092","2.78800010681152","2.85199999809265","2.86400008201599","2.86800003051758","2.87700009346008","2.86899995803833","2.8659999370575","2.8989999294281","2.88599991798401","2.8840000629425","2.92000007629395","2.92400002479553","2.89100003242493","2.84899997711182","2.96099996566772","3.08100008964539","3.25699996948242","3.68700003623962","3.97699999809265","4.22200012207031","4.4850001335144","4.50299978256226","4.44500017166138","4.4060001373291","4.35699987411499","4.27299976348877","4.19299983978271","4.23600006103516",
"Congo, República del","COG","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4740009307861","19.5849990844727","19.80299949646","19.8439998626709","19.8560009002686","19.8889999389648","19.8610000610352","19.8519992828369","19.9610004425049","19.9190006256104","19.9130001068115","20.0349998474121","20.0480003356934","19.9379997253418","19.7959995269775","18.5639991760254","17.4160003662109","16.4629993438721","16.1000003814697","13.9720001220703","11.8970003128052","10","10.0200004577637","9.95600032806396","9.91199970245361","9.85799980163574","9.76299953460693","9.67000007629395","9.47200012207031",
"Colombia","COL","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1199998855591","9.4399995803833","7.80000019073486","8.25","8.72000026702881","11.8100004196167","12.1400003433228","15","20.0599994659424","20.5200004577637","15.039999961853","15.6330003738403","14.1890001296997","13.7170000076294","11.8699998855591","11.5260000228882","11.2040004730225","11.2729997634888","12.0659999847412","10.9840002059937","10.1110000610352","9.73999977111816","9.05200004577637","8.57199954986572","8.29899978637695","8.69200038909912","8.87199974060059","9.11100006103516","9.70699977874756",
"Comoras","COM","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38000011444092","4.42500019073486","4.51599979400635","4.53200006484985","4.53700017929077","4.55100011825562","4.53999996185303","4.53599977493286","4.58099985122681","4.56300020217896","4.56099987030029","4.61199998855591","4.61700010299683","4.57100009918213","4.51300001144409","4.39099979400635","4.28800010681152","4.25400018692017","4.48899984359741","4.5479998588562","4.55100011825562","4.56300020217896","4.5789999961853","4.52799987792969","4.49300003051758","4.44999980926514","4.375","4.30200004577637","4.33599996566772",
"Cabo Verde","CPV","Desempleo, total (% de la población activa total) (estimación modelado OIT)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4259996414185","10.4919996261597","10.621000289917","10.6450004577637","10.6520004272461","10.6719999313354","10.6560001373291","10.6499996185303","10.7159996032715","10.6909999847412","10.6879997253418","10.7600002288818","10.7679996490479","10.7030000686646","10.6190004348755","10.4429998397827","10.289999961853","10.2390003204346","10.585000038147","10.6700000762939","10.9350004196167","11.2180004119873","11.5109996795654","11.6979999542236","11.9090003967285","12.1059999465942","12.2399997711182","12.1700000762939","12.2489995956421",
